sale_id,date,day_of_week,product_name,category,size,color,quantity_sold,price (Rs.),discount (%),total_amount (Rs.),payment_method,customer_gender,age_group,store_section,invoice_id,transaction_time,sku_id
S001897,2026-08-14,Friday,Denim Jeggings,Bottoms,L,Indigo,1,999.00,0,999.00,UPI,Female,Teen (13-19),Women,INV000955,18:34:00,P10-L-INDIGO
S001898,2026-08-14,Friday,Sandals,Footwear,6,Gold,1,999.00,0,999.00,UPI,Female,Young Adult (20-30),Women,INV000956,21:00:00,P21-6-GOLD
S001899,2026-08-14,Friday,Belt,Accessories,36,Black,2,399.00,0,798.00,UPI,Female,Young Adult (20-30),Accessories,INV000956,21:00:00,P26-36-BLACK
S001900,2026-08-14,Friday,Straight Pants,Bottoms,L,Beige,1,799.00,0,799.00,Card,Female,Teen (13-19),Women,INV000957,16:51:00,P09-L-BEIGE
S001901,2026-08-14,Friday,Basic Crew T-Shirt,Tops,L,White,1,399.00,0,399.00,Card,Female,Teen (13-19),Men,INV000957,16:51:00,P01-L-WHITE
S001902,2026-08-14,Friday,Flip Flops,Footwear,10,Black,1,399.00,0,399.00,Card,Female,Teen (13-19),Men,INV000957,16:51:00,P23-10-BLACK
S001903,2026-08-14,Friday,Basic Crew T-Shirt,Tops,L,Navy,1,399.00,0,399.00,UPI,Female,Adult (31-45),Men,INV000958,12:46:00,P01-L-NAVY
S001904,2026-08-14,Friday,Slim Fit Jeans,Bottoms,30,Black,1,1299.00,0,1299.00,UPI,Female,Adult (31-45),Men,INV000958,12:46:00,P03-30-BLACK
S001905,2026-08-14,Friday,Graphic Tee,Tops,L,White,1,499.00,0,499.00,UPI,Female,Senior (46+),Men,INV000959,20:45:00,P06-L-WHITE
S001906,2026-08-14,Friday,Printed Top,Tops,M,White,1,699.00,0,699.00,Card,Male,Young Adult (20-30),Women,INV000960,20:09:00,P12-M-WHITE
S001907,2026-08-14,Friday,Kids Cartoon Tee,Tops,2-3Y,Yellow,1,399.00,0,399.00,Card,Male,Young Adult (20-30),Kids,INV000960,20:09:00,P15-23Y-YELLOW
S001908,2026-08-14,Friday,Kids Denim Shorts,Bottoms,2-3Y,Black,1,599.00,0,599.00,Card,Male,Young Adult (20-30),Kids,INV000960,20:09:00,P16-23Y-BLACK
S001909,2026-08-14,Friday,Women Flats,Footwear,6,Silver,2,799.00,0,1598.00,Card,Male,Young Adult (20-30),Women,INV000960,20:09:00,P32-6-SILVER
S001910,2026-08-14,Friday,Slim Fit Jeans,Bottoms,30,Navy,1,1299.00,0,1299.00,Card,Male,Adult (31-45),Men,INV000961,20:04:00,P03-30-NAVY
S001911,2026-08-14,Friday,Basic Crew T-Shirt,Tops,L,Black,1,399.00,0,399.00,Card,Male,Adult (31-45),Men,INV000961,20:04:00,P01-L-BLACK
S001912,2026-08-14,Friday,Flip Flops,Footwear,7,Grey,1,399.00,0,399.00,Card,Male,Adult (31-45),Men,INV000962,20:59:00,P23-7-GREY
S001913,2026-08-14,Friday,Palazzo Kurta Set,Ethnic Wear,M,Mustard,1,1399.00,0,1399.00,Card,Male,Adult (31-45),Women,INV000962,20:59:00,P14-M-MUSTARD
S001914,2026-08-14,Friday,Kids Ethnic Kurta Set,Ethnic Wear,2-3Y,Green,1,999.00,0,999.00,Card,Male,Adult (31-45),Kids,INV000962,20:59:00,P17-23Y-GREEN
S001915,2026-08-14,Friday,Formal Shirt,Tops,XL,White,1,999.00,0,999.00,UPI,Male,Adult (31-45),Men,INV000963,17:28:00,P05-XL-WHITE
S001916,2026-08-14,Friday,Kids Denim Shorts,Bottoms,4-5Y,Blue,1,599.00,0,599.00,UPI,Other,Young Adult (20-30),Kids,INV000964,18:46:00,P16-45Y-BLUE
S001917,2026-08-14,Friday,Crop Top,Tops,S,Black,1,599.00,0,599.00,UPI,Female,Young Adult (20-30),Women,INV000965,15:21:00,P11-S-BLACK
S001918,2026-08-14,Friday,Floral Kurti,Ethnic Wear,L,Blue,1,1199.00,0,1199.00,UPI,Female,Young Adult (20-30),Women,INV000965,15:21:00,P08-L-BLUE
S001919,2026-08-14,Friday,Floral Kurti,Ethnic Wear,M,Pink,1,1199.00,0,1199.00,Card,Female,Senior (46+),Women,INV000966,19:47:00,P08-M-PINK
S001920,2026-08-14,Friday,Sneakers,Footwear,9,White,1,1499.00,0,1499.00,Card,Male,Adult (31-45),Men,INV000967,20:28:00,P20-9-WHITE
S001921,2026-08-14,Friday,Basic Crew T-Shirt,Tops,M,Olive,1,399.00,0,399.00,Card,Male,Adult (31-45),Men,INV000967,20:28:00,P01-M-OLIVE
S001922,2026-08-14,Friday,Basic Crew T-Shirt,Tops,XL,Black,1,399.00,0,399.00,UPI,Female,Young Adult (20-30),Men,INV000968,17:44:00,P01-XL-BLACK
S001923,2026-08-14,Friday,Printed Top,Tops,M,Blue,1,699.00,0,699.00,UPI,Female,Young Adult (20-30),Women,INV000968,17:44:00,P12-M-BLUE
S001924,2026-08-14,Friday,Graphic Tee,Tops,L,White,1,499.00,0,499.00,UPI,Female,Young Adult (20-30),Men,INV000968,17:44:00,P06-L-WHITE
S001925,2026-08-14,Friday,Kids Denim Shorts,Bottoms,4-5Y,Black,1,599.00,0,599.00,Cash,Male,Young Adult (20-30),Kids,INV000969,20:54:00,P16-45Y-BLACK
S001926,2026-08-14,Friday,Kids Cartoon Tee,Tops,4-5Y,Blue,1,399.00,0,399.00,Cash,Male,Young Adult (20-30),Kids,INV000969,20:54:00,P15-45Y-BLUE
S001927,2026-08-14,Friday,Formal Shirt,Tops,L,Blue,1,999.00,0,999.00,Cash,Male,Young Adult (20-30),Men,INV000970,20:40:00,P05-L-BLUE
S001928,2026-08-14,Friday,Straight Pants,Bottoms,XL,Black,1,799.00,0,799.00,UPI,Female,Adult (31-45),Women,INV000971,14:55:00,P09-XL-BLACK
S001929,2026-08-14,Friday,Floral Kurti,Ethnic Wear,XL,Blue,1,1199.00,0,1199.00,Cash,Male,Young Adult (20-30),Women,INV000972,11:48:00,P08-XL-BLUE
S001930,2026-08-14,Friday,Kids Ethnic Kurta Set,Ethnic Wear,8-9Y,Mustard,1,999.00,0,999.00,Cash,Male,Young Adult (20-30),Kids,INV000972,11:48:00,P17-89Y-MUSTARD
S001931,2026-08-14,Friday,Cotton Kurti,Ethnic Wear,M,Mustard,1,999.00,0,999.00,Cash,Male,Young Adult (20-30),Women,INV000972,11:48:00,P07-M-MUSTARD
S001932,2026-08-14,Friday,Polo T-Shirt,Tops,M,Navy,1,699.00,0,699.00,UPI,Male,Adult (31-45),Men,INV000973,18:02:00,P02-M-NAVY
S001933,2026-08-14,Friday,Chino Trousers,Bottoms,34,Beige,1,1099.00,0,1099.00,UPI,Male,Adult (31-45),Men,INV000973,18:02:00,P04-34-BEIGE
S001934,2026-08-14,Friday,Cotton Kurti,Ethnic Wear,S,Teal,1,999.00,0,999.00,Card,Female,Young Adult (20-30),Women,INV000974,14:36:00,P07-S-TEAL
S001935,2026-08-14,Friday,Crop Top,Tops,L,Lavender,1,599.00,0,599.00,Cash,Female,Adult (31-45),Women,INV000975,17:49:00,P11-L-LAVENDER
S001936,2026-08-14,Friday,Slim Fit Jeans,Bottoms,34,Black,1,1299.00,0,1299.00,Cash,Female,Adult (31-45),Men,INV000975,17:49:00,P03-34-BLACK
S001937,2026-08-14,Friday,Cotton Kurti,Ethnic Wear,L,Mustard,2,999.00,0,1998.00,Cash,Female,Adult (31-45),Women,INV000975,17:49:00,P07-L-MUSTARD
S001938,2026-08-14,Friday,Formal Shirt,Tops,M,White,1,999.00,0,999.00,Card,Female,Young Adult (20-30),Men,INV000976,18:34:00,P05-M-WHITE
S001939,2026-08-14,Friday,Crop Top,Tops,M,Lavender,1,599.00,0,599.00,Card,Female,Young Adult (20-30),Women,INV000976,18:34:00,P11-M-LAVENDER
S001940,2026-08-14,Friday,Straight Pants,Bottoms,M,Beige,1,799.00,0,799.00,UPI,Female,Young Adult (20-30),Women,INV000977,19:56:00,P09-M-BEIGE
S001941,2026-08-14,Friday,Flip Flops,Footwear,7,Black,1,399.00,0,399.00,UPI,Female,Young Adult (20-30),Men,INV000977,19:56:00,P23-7-BLACK
S001942,2026-08-14,Friday,Cotton Kurti,Ethnic Wear,S,Mustard,1,999.00,0,999.00,UPI,Female,Young Adult (20-30),Women,INV000978,14:05:00,P07-S-MUSTARD
S001943,2026-08-14,Friday,Printed Top,Tops,XL,White,2,699.00,0,1398.00,UPI,Female,Young Adult (20-30),Women,INV000978,14:05:00,P12-XL-WHITE
S001944,2026-08-14,Friday,Denim Jeggings,Bottoms,M,Black,1,999.00,0,999.00,Cash,Male,Teen (13-19),Women,INV000979,15:30:00,P10-M-BLACK
S001945,2026-08-14,Friday,Basic Crew T-Shirt,Tops,L,White,1,399.00,0,399.00,Cash,Male,Teen (13-19),Men,INV000979,15:30:00,P01-L-WHITE
S001946,2026-08-14,Friday,Basic Crew T-Shirt,Tops,XL,White,1,399.00,0,399.00,Cash,Male,Teen (13-19),Men,INV000979,15:30:00,P01-XL-WHITE
S001947,2026-08-14,Friday,Basic Crew T-Shirt,Tops,L,Black,1,399.00,0,399.00,Card,Male,Young Adult (20-30),Men,INV000980,21:30:00,P01-L-BLACK
S001948,2026-08-14,Friday,Basic Crew T-Shirt,Tops,L,White,1,399.00,0,399.00,UPI,Male,Senior (46+),Men,INV000981,17:51:00,P01-L-WHITE
S001949,2026-08-14,Friday,Graphic Tee,Tops,L,Red,1,499.00,0,499.00,UPI,Male,Young Adult (20-30),Men,INV000982,19:57:00,P06-L-RED
S001950,2026-08-14,Friday,Sandals,Footwear,8,Tan,1,999.00,0,999.00,UPI,Male,Young Adult (20-30),Women,INV000982,19:57:00,P21-8-TAN
S001951,2026-08-14,Friday,Crop Top,Tops,M,White,1,599.00,0,599.00,Card,Male,Teen (13-19),Women,INV000983,20:20:00,P11-M-WHITE
S001952,2026-08-14,Friday,Slim Fit Jeans,Bottoms,34,Black,1,1299.00,0,1299.00,Card,Male,Teen (13-19),Men,INV000983,20:20:00,P03-34-BLACK
S001953,2026-08-14,Friday,Basic Crew T-Shirt,Tops,M,Olive,1,399.00,0,399.00,UPI,Male,Teen (13-19),Men,INV000984,21:10:00,P01-M-OLIVE
S001954,2026-08-14,Friday,Chino Trousers,Bottoms,34,Beige,1,1099.00,0,1099.00,UPI,Male,Teen (13-19),Men,INV000984,21:10:00,P04-34-BEIGE
S001955,2026-08-14,Friday,Kids Joggers,Bottoms,6-7Y,Grey,1,699.00,0,699.00,Card,Other,Young Adult (20-30),Kids,INV000985,17:01:00,P19-67Y-GREY
S001956,2026-08-14,Friday,Slim Fit Jeans,Bottoms,30,Navy,1,1299.00,0,1299.00,Card,Other,Young Adult (20-30),Men,INV000985,17:01:00,P03-30-NAVY
S001957,2026-08-14,Friday,Slim Fit Jeans,Bottoms,32,Black,1,1299.00,0,1299.00,Card,Male,Adult (31-45),Men,INV000986,19:08:00,P03-32-BLACK
S001958,2026-08-14,Friday,Polo T-Shirt,Tops,M,Grey,1,699.00,0,699.00,Card,Male,Adult (31-45),Men,INV000986,19:08:00,P02-M-GREY
S001959,2026-08-14,Friday,Graphic Tee,Tops,XL,Black,1,499.00,0,499.00,Card,Male,Adult (31-45),Men,INV000986,19:08:00,P06-XL-BLACK
S001960,2026-08-14,Friday,Basic Crew T-Shirt,Tops,XL,Navy,1,399.00,0,399.00,UPI,Female,Young Adult (20-30),Men,INV000987,16:33:00,P01-XL-NAVY
S001961,2026-08-14,Friday,Kids Ethnic Kurta Set,Ethnic Wear,8-9Y,Maroon,1,999.00,0,999.00,Card,Male,Teen (13-19),Kids,INV000988,16:26:00,P17-89Y-MAROON
S001962,2026-08-14,Friday,Floral Kurti,Ethnic Wear,L,Pink,1,1199.00,0,1199.00,Cash,Male,Senior (46+),Women,INV000989,10:56:00,P08-L-PINK
S001963,2026-08-14,Friday,Belt,Accessories,36,Brown,1,399.00,0,399.00,Cash,Male,Senior (46+),Accessories,INV000989,10:56:00,P26-36-BROWN
S001964,2026-08-14,Friday,Basic Crew T-Shirt,Tops,L,Navy,1,399.00,0,399.00,Cash,Male,Senior (46+),Men,INV000989,10:56:00,P01-L-NAVY
S001965,2026-08-14,Friday,Graphic Tee,Tops,XL,White,1,499.00,0,499.00,UPI,Female,Teen (13-19),Men,INV000990,17:36:00,P06-XL-WHITE
S001966,2026-08-14,Friday,Sandals,Footwear,5,Tan,1,999.00,0,999.00,UPI,Female,Teen (13-19),Women,INV000990,17:36:00,P21-5-TAN
S001967,2026-08-14,Friday,Sneakers,Footwear,8,Grey,1,1499.00,0,1499.00,Cash,Male,Young Adult (20-30),Men,INV000991,17:36:00,P20-8-GREY
S001968,2026-08-14,Friday,Women Flats,Footwear,7,Black,1,799.00,0,799.00,Cash,Male,Young Adult (20-30),Women,INV000991,17:36:00,P32-7-BLACK
S001969,2026-08-14,Friday,Belt,Accessories,36,Black,1,399.00,0,399.00,Cash,Female,Teen (13-19),Accessories,INV000992,17:31:00,P26-36-BLACK
S001970,2026-08-14,Friday,Crop Top,Tops,M,Black,1,599.00,0,599.00,Cash,Female,Teen (13-19),Women,INV000992,17:31:00,P11-M-BLACK
S001971,2026-08-14,Friday,Graphic Tee,Tops,S,White,1,499.00,0,499.00,Cash,Female,Teen (13-19),Men,INV000992,17:31:00,P06-S-WHITE
S001972,2026-08-15,Saturday,Cotton Kurti,Ethnic Wear,M,Mustard,1,999.00,0,999.00,UPI,Female,Adult (31-45),Women,INV000993,14:08:00,P07-M-MUSTARD
S001973,2026-08-15,Saturday,Sneakers,Footwear,8,Black,1,1499.00,0,1499.00,Card,Female,Young Adult (20-30),Men,INV000994,19:10:00,P20-8-BLACK
S001974,2026-08-15,Saturday,Basic Crew T-Shirt,Tops,M,Black,1,399.00,0,399.00,Card,Female,Young Adult (20-30),Men,INV000994,19:10:00,P01-M-BLACK
S001975,2026-08-15,Saturday,Cotton Kurti,Ethnic Wear,XS,Mustard,1,999.00,0,999.00,Card,Male,Young Adult (20-30),Women,INV000995,15:52:00,P07-XS-MUSTARD
S001976,2026-08-15,Saturday,Kids Joggers,Bottoms,8-9Y,Navy,1,699.00,0,699.00,UPI,Male,Adult (31-45),Kids,INV000996,14:09:00,P19-89Y-NAVY
S001977,2026-08-15,Saturday,Printed Top,Tops,XS,White,2,699.00,0,1398.00,UPI,Male,Adult (31-45),Women,INV000996,14:09:00,P12-XS-WHITE
S001978,2026-08-15,Saturday,Cotton Kurti,Ethnic Wear,S,Maroon,1,999.00,0,999.00,UPI,Male,Senior (46+),Women,INV000997,16:28:00,P07-S-MAROON
S001979,2026-08-15,Saturday,Crop Top,Tops,M,White,1,599.00,0,599.00,Card,Female,Young Adult (20-30),Women,INV000998,16:12:00,P11-M-WHITE
S001980,2026-08-15,Saturday,Denim Jeggings,Bottoms,L,Black,1,999.00,0,999.00,Card,Female,Young Adult (20-30),Women,INV000998,16:12:00,P10-L-BLACK
S001981,2026-08-15,Saturday,Floral Kurti,Ethnic Wear,XS,Pink,1,1199.00,0,1199.00,Card,Female,Young Adult (20-30),Women,INV000998,16:12:00,P08-XS-PINK
S001982,2026-08-15,Saturday,Cotton Kurti,Ethnic Wear,L,Maroon,1,999.00,0,999.00,UPI,Female,Young Adult (20-30),Women,INV000999,11:35:00,P07-L-MAROON
S001983,2026-08-15,Saturday,Floral Kurti,Ethnic Wear,XL,Blue,1,1199.00,0,1199.00,Cash,Female,Adult (31-45),Women,INV001000,18:21:00,P08-XL-BLUE
S001984,2026-08-15,Saturday,Basic Crew T-Shirt,Tops,L,Navy,1,399.00,0,399.00,Cash,Female,Adult (31-45),Men,INV001000,18:21:00,P01-L-NAVY
S001985,2026-08-15,Saturday,Women Flats,Footwear,6,Silver,1,799.00,0,799.00,Cash,Female,Adult (31-45),Women,INV001000,18:21:00,P32-6-SILVER
S001986,2026-08-15,Saturday,Graphic Tee,Tops,M,Black,1,499.00,0,499.00,UPI,Male,Teen (13-19),Men,INV001001,20:55:00,P06-M-BLACK
S001987,2026-08-15,Saturday,Kids Cartoon Tee,Tops,6-7Y,Red,3,399.00,0,1197.00,UPI,Male,Teen (13-19),Kids,INV001001,20:55:00,P15-67Y-RED
S001988,2026-08-15,Saturday,Basic Crew T-Shirt,Tops,L,Olive,1,399.00,0,399.00,UPI,Male,Teen (13-19),Men,INV001001,20:55:00,P01-L-OLIVE
S001989,2026-08-15,Saturday,Flip Flops,Footwear,9,Navy,1,399.00,0,399.00,UPI,Male,Teen (13-19),Men,INV001001,20:55:00,P23-9-NAVY
S001990,2026-08-15,Saturday,Basic Crew T-Shirt,Tops,L,Olive,2,399.00,0,798.00,UPI,Male,Adult (31-45),Men,INV001002,17:38:00,P01-L-OLIVE
S001991,2026-08-15,Saturday,Flip Flops,Footwear,7,Grey,1,399.00,0,399.00,UPI,Male,Adult (31-45),Men,INV001002,17:38:00,P23-7-GREY
S001992,2026-08-15,Saturday,Kids Ethnic Kurta Set,Ethnic Wear,2-3Y,Maroon,1,999.00,0,999.00,UPI,Male,Adult (31-45),Kids,INV001002,17:38:00,P17-23Y-MAROON
S001993,2026-08-15,Saturday,Sneakers,Footwear,7,Black,2,1499.00,0,2998.00,Cash,Male,Young Adult (20-30),Men,INV001003,19:36:00,P20-7-BLACK
S001994,2026-08-15,Saturday,Polo T-Shirt,Tops,L,Grey,1,699.00,0,699.00,Cash,Male,Young Adult (20-30),Men,INV001003,19:36:00,P02-L-GREY
S001995,2026-08-15,Saturday,Formal Shirt,Tops,S,White,1,999.00,0,999.00,Cash,Male,Adult (31-45),Men,INV001004,18:38:00,P05-S-WHITE
S001996,2026-08-15,Saturday,Kids Joggers,Bottoms,4-5Y,Navy,1,699.00,0,699.00,Cash,Male,Adult (31-45),Kids,INV001004,18:38:00,P19-45Y-NAVY
S001997,2026-08-15,Saturday,Kids Joggers,Bottoms,2-3Y,Grey,1,699.00,0,699.00,Card,Male,Young Adult (20-30),Kids,INV001005,11:00:00,P19-23Y-GREY
S001998,2026-08-15,Saturday,Basic Crew T-Shirt,Tops,L,Navy,1,399.00,0,399.00,Card,Male,Young Adult (20-30),Men,INV001005,11:00:00,P01-L-NAVY
S001999,2026-08-15,Saturday,Cotton Kurti,Ethnic Wear,XL,Teal,1,999.00,0,999.00,UPI,Female,Adult (31-45),Women,INV001006,13:11:00,P07-XL-TEAL
S002000,2026-08-15,Saturday,Slim Fit Jeans,Bottoms,34,Navy,1,1299.00,0,1299.00,Card,Male,Adult (31-45),Men,INV001007,11:25:00,P03-34-NAVY
S002001,2026-08-15,Saturday,Floral Kurti,Ethnic Wear,M,Blue,2,1199.00,0,2398.00,Card,Male,Adult (31-45),Women,INV001007,11:25:00,P08-M-BLUE
S002002,2026-08-15,Saturday,Basic Crew T-Shirt,Tops,S,Black,1,399.00,0,399.00,Card,Male,Young Adult (20-30),Men,INV001008,17:41:00,P01-S-BLACK
S002003,2026-08-15,Saturday,Basic Crew T-Shirt,Tops,XL,Black,1,399.00,0,399.00,Card,Male,Young Adult (20-30),Men,INV001008,17:41:00,P01-XL-BLACK
S002004,2026-08-15,Saturday,Slim Fit Jeans,Bottoms,36,Navy,1,1299.00,0,1299.00,Card,Male,Young Adult (20-30),Men,INV001008,17:41:00,P03-36-NAVY
S002005,2026-08-15,Saturday,Basic Crew T-Shirt,Tops,S,Olive,1,399.00,0,399.00,Card,Female,Young Adult (20-30),Men,INV001009,14:17:00,P01-S-OLIVE
S002006,2026-08-15,Saturday,Kids Sports Shoes,Footwear,13C,Black,1,899.00,0,899.00,Card,Female,Young Adult (20-30),Kids,INV001009,14:17:00,P22-13C-BLACK
S002007,2026-08-15,Saturday,Women Flats,Footwear,5,Silver,1,799.00,0,799.00,Card,Female,Young Adult (20-30),Women,INV001009,14:17:00,P32-5-SILVER
S002008,2026-08-15,Saturday,Cotton Kurti,Ethnic Wear,L,Mustard,1,999.00,0,999.00,UPI,Female,Adult (31-45),Women,INV001010,16:35:00,P07-L-MUSTARD
S002009,2026-08-15,Saturday,Formal Shirt,Tops,S,Blue,1,999.00,0,999.00,UPI,Female,Adult (31-45),Men,INV001010,16:35:00,P05-S-BLUE
S002010,2026-08-15,Saturday,Kids Cartoon Tee,Tops,8-9Y,Blue,1,399.00,0,399.00,UPI,Female,Adult (31-45),Kids,INV001010,16:35:00,P15-89Y-BLUE
S002011,2026-08-15,Saturday,Crop Top,Tops,L,White,1,599.00,0,599.00,Cash,Female,Young Adult (20-30),Women,INV001011,13:45:00,P11-L-WHITE
S002012,2026-08-15,Saturday,Sneakers,Footwear,7,Black,1,1499.00,0,1499.00,Cash,Female,Young Adult (20-30),Men,INV001011,13:45:00,P20-7-BLACK
S002013,2026-08-15,Saturday,Denim Jeggings,Bottoms,M,Indigo,1,999.00,0,999.00,UPI,Male,Adult (31-45),Women,INV001012,17:38:00,P10-M-INDIGO
S002014,2026-08-15,Saturday,Floral Kurti,Ethnic Wear,M,Green,2,1199.00,0,2398.00,UPI,Male,Adult (31-45),Women,INV001012,17:38:00,P08-M-GREEN
S002015,2026-08-15,Saturday,Flip Flops,Footwear,8,Grey,1,399.00,0,399.00,UPI,Male,Adult (31-45),Men,INV001012,17:38:00,P23-8-GREY
S002016,2026-08-15,Saturday,Kids Cartoon Tee,Tops,4-5Y,Blue,1,399.00,0,399.00,Cash,Female,Young Adult (20-30),Kids,INV001013,12:30:00,P15-45Y-BLUE
S002017,2026-08-15,Saturday,Palazzo Kurta Set,Ethnic Wear,M,Maroon,1,1399.00,0,1399.00,Cash,Female,Young Adult (20-30),Women,INV001013,12:30:00,P14-M-MAROON
S002018,2026-08-15,Saturday,Basic Crew T-Shirt,Tops,M,Black,1,399.00,0,399.00,Cash,Female,Young Adult (20-30),Men,INV001013,12:30:00,P01-M-BLACK
S002019,2026-08-15,Saturday,Crop Top,Tops,L,Lavender,1,599.00,0,599.00,UPI,Male,Teen (13-19),Women,INV001014,20:19:00,P11-L-LAVENDER
S002020,2026-08-15,Saturday,Basic Crew T-Shirt,Tops,L,White,1,399.00,0,399.00,UPI,Male,Teen (13-19),Men,INV001014,20:19:00,P01-L-WHITE
S002021,2026-08-15,Saturday,Cotton Kurti,Ethnic Wear,XL,Teal,1,999.00,0,999.00,UPI,Male,Teen (13-19),Women,INV001014,20:19:00,P07-XL-TEAL
S002022,2026-08-15,Saturday,Formal Shirt,Tops,S,Grey,1,999.00,0,999.00,UPI,Female,Senior (46+),Men,INV001015,17:56:00,P05-S-GREY
S002023,2026-08-15,Saturday,Sneakers,Footwear,7,Grey,1,1499.00,0,1499.00,UPI,Female,Senior (46+),Men,INV001015,17:56:00,P20-7-GREY
S002024,2026-08-15,Saturday,Women Flats,Footwear,5,Black,1,799.00,0,799.00,UPI,Male,Young Adult (20-30),Women,INV001016,20:39:00,P32-5-BLACK
S002025,2026-08-15,Saturday,Kids Joggers,Bottoms,2-3Y,Black,1,699.00,0,699.00,Cash,Male,Senior (46+),Kids,INV001017,20:54:00,P19-23Y-BLACK
S002026,2026-08-15,Saturday,Kids Ethnic Kurta Set,Ethnic Wear,6-7Y,Mustard,1,999.00,0,999.00,Cash,Male,Senior (46+),Kids,INV001017,20:54:00,P17-67Y-MUSTARD
S002027,2026-08-15,Saturday,Basic Crew T-Shirt,Tops,L,Olive,2,399.00,0,798.00,UPI,Male,Young Adult (20-30),Men,INV001018,20:41:00,P01-L-OLIVE
S002028,2026-08-15,Saturday,Scarf,Accessories,OneSize,Floral,1,499.00,0,499.00,UPI,Male,Young Adult (20-30),Accessories,INV001018,20:41:00,P30-ONESIZE-FLORAL
S002029,2026-08-15,Saturday,Handbag,Accessories,OneSize,Black,1,999.00,0,999.00,Cash,Male,Young Adult (20-30),Accessories,INV001019,15:18:00,P24-ONESIZE-BLACK
S002030,2026-08-15,Saturday,Graphic Tee,Tops,M,White,1,499.00,0,499.00,Cash,Male,Young Adult (20-30),Men,INV001019,15:18:00,P06-M-WHITE
S002031,2026-08-15,Saturday,Kids Cartoon Tee,Tops,4-5Y,Yellow,3,399.00,0,1197.00,UPI,Male,Young Adult (20-30),Kids,INV001020,16:14:00,P15-45Y-YELLOW
S002032,2026-08-15,Saturday,Basic Crew T-Shirt,Tops,L,Olive,1,399.00,0,399.00,Cash,Male,Senior (46+),Men,INV001021,12:47:00,P01-L-OLIVE
S002033,2026-08-15,Saturday,Polo T-Shirt,Tops,L,Navy,3,699.00,0,2097.00,Cash,Male,Senior (46+),Men,INV001021,12:47:00,P02-L-NAVY
S002034,2026-08-15,Saturday,Wallet,Accessories,OneSize,Brown,1,499.00,0,499.00,Cash,Male,Senior (46+),Accessories,INV001021,12:47:00,P27-ONESIZE-BROWN
S002035,2026-08-15,Saturday,Sandals,Footwear,7,Tan,1,999.00,0,999.00,Cash,Female,Senior (46+),Women,INV001022,13:19:00,P21-7-TAN
S002036,2026-08-15,Saturday,Cotton Kurti,Ethnic Wear,XL,Mustard,1,999.00,0,999.00,Cash,Female,Senior (46+),Women,INV001022,13:19:00,P07-XL-MUSTARD
S002037,2026-08-15,Saturday,Printed Top,Tops,L,Red,1,699.00,0,699.00,Cash,Female,Senior (46+),Women,INV001022,13:19:00,P12-L-RED
S002038,2026-08-15,Saturday,Cotton Kurti,Ethnic Wear,M,Maroon,1,999.00,0,999.00,Cash,Female,Senior (46+),Women,INV001022,13:19:00,P07-M-MAROON
S002039,2026-08-15,Saturday,Flip Flops,Footwear,7,Black,1,399.00,0,399.00,Card,Female,Young Adult (20-30),Men,INV001023,18:51:00,P23-7-BLACK
S002040,2026-08-15,Saturday,Basic Crew T-Shirt,Tops,S,Black,1,399.00,0,399.00,Card,Female,Young Adult (20-30),Men,INV001023,18:51:00,P01-S-BLACK
S002041,2026-08-15,Saturday,Cotton Kurti,Ethnic Wear,XS,Mustard,2,999.00,0,1998.00,Card,Female,Young Adult (20-30),Women,INV001023,18:51:00,P07-XS-MUSTARD
S002042,2026-08-15,Saturday,Graphic Tee,Tops,XL,Black,1,499.00,0,499.00,Card,Female,Young Adult (20-30),Men,INV001023,18:51:00,P06-XL-BLACK
S002043,2026-08-15,Saturday,Basic Crew T-Shirt,Tops,M,Black,1,399.00,0,399.00,Cash,Female,Adult (31-45),Men,INV001024,13:39:00,P01-M-BLACK
S002044,2026-08-15,Saturday,Cotton Kurti,Ethnic Wear,L,Teal,1,999.00,0,999.00,Cash,Female,Senior (46+),Women,INV001025,15:10:00,P07-L-TEAL
S002045,2026-08-15,Saturday,Kids Lehenga Set,Ethnic Wear,4-5Y,Pink,1,1299.00,0,1299.00,Cash,Female,Senior (46+),Kids,INV001025,15:10:00,P18-45Y-PINK
S002046,2026-08-15,Saturday,Hair Accessories Set,Accessories,OneSize,Multicolor,2,199.00,0,398.00,UPI,Male,Teen (13-19),Accessories,INV001026,20:11:00,P28-ONESIZE-MULTICOL
S002047,2026-08-15,Saturday,Crop Top,Tops,M,Lavender,1,599.00,0,599.00,Cash,Male,Adult (31-45),Women,INV001027,16:21:00,P11-M-LAVENDER
S002048,2026-08-15,Saturday,Polo T-Shirt,Tops,M,Navy,1,699.00,0,699.00,Cash,Male,Adult (31-45),Men,INV001027,16:21:00,P02-M-NAVY
S002049,2026-08-15,Saturday,Formal Shirt,Tops,M,Grey,1,999.00,0,999.00,Card,Female,Senior (46+),Men,INV001028,19:54:00,P05-M-GREY
S002050,2026-08-15,Saturday,Crop Top,Tops,M,White,1,599.00,0,599.00,Card,Female,Senior (46+),Women,INV001028,19:54:00,P11-M-WHITE
S002051,2026-08-15,Saturday,Basic Crew T-Shirt,Tops,L,Black,1,399.00,0,399.00,Card,Female,Senior (46+),Men,INV001028,19:54:00,P01-L-BLACK
S002052,2026-08-15,Saturday,Crop Top,Tops,S,Black,1,599.00,0,599.00,UPI,Male,Adult (31-45),Women,INV001029,20:24:00,P11-S-BLACK
